Date,Quarter,Appr. status,Seq No.,Sampling type,Vessel,Trip,Station,Gear,Mesh size,Validity (haul),Subsample,Fate,Processing,Catagory,Max maturity,Subdiv.,Rect.,ICES,Depth,Fishno,Lengthclass,Age,Age quality,Weight (g),Sex,Maturity,Otolithno,Fat content,Nematodes,Decease,Vr,Spawning type,Spawning grind,Liver weight (mg),Gonad weight (mg),Gutted weight (g),Gall content,Stomach state,Dna number,Maturity nephrop,Maturity pandalus,Aging method,Liver weight roundfish (g),Gonad weight roundfish (g),Parasite prawns,Ichthyophonus,Nematodes in liver,Spmen note
2015-03-01,1,No,10063,6,OXBH,3,32,319,,V,0,8,0,9,9,28,4363,43G8,43,36,310,10,,342,F,4,628,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10063,6,OXBH,3,32,319,,V,0,8,0,9,9,28,4363,43G8,43,53,320,15,,348,F,4,645,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",8,140,2,,36,F,1,662,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",64,150,5,,32,M,1,718,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",55,160,2,,48,M,1,709,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",2,160,6,,54,M,5,656,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",67,170,3,,48,F,4,721,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",28,170,2,,60,M,6,682,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",70,170,3,,68,M,6,724,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",65,170,5,,58,M,6,719,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",54,170,5,,62,M,6,708,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",66,180,4,,88,F,4,720,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",69,180,3,,82,M,6,723,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",68,180,4,,66,M,6,722,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",73,180,5,,62,M,6,727,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",45,190,3,,92,M,5,699,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",42,190,5,,80,M,6,696,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",19,190,5,,80,M,6,673,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",50,190,7,,88,M,6,704,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",44,200,4,,114,F,4,698,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",51,200,5,,108,F,4,705,,,5,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",11,200,2,,92,M,6,665,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",14,200,3,,104,M,6,668,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",30,200,10,,94,M,6,684,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",29,210,5,,108,F,2,683,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",10,210,5,,96,M,5,664,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",40,210,4,,98,M,6,694,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",6,210,5,,100,M,6,660,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",43,210,8,,34,M,6,697,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",1,220,4,,124,M,6,655,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",39,220,5,,116,M,6,693,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",25,220,5,,126,M,6,679,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",17,220,8,,110,M,6,671,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",9,220,10,,114,M,6,663,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",53,230,6,,152,F,4,707,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",26,230,6,,184,F,4,680,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",12,230,5,,132,M,6,666,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",41,230,6,,126,M,6,695,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",24,230,6,,136,M,6,678,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",32,240,8,,164,F,4,686,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",13,240,10,,188,F,4,667,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",37,240,5,,128,M,6,691,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",23,240,7,,154,M,6,677,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",21,240,8,,146,M,6,675,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",57,250,7,,168,F,4,711,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",62,250,9,,154,M,6,716,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",34,250,10,,154,M,6,688,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",18,250,11,,180,M,6,672,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",22,250,16,,154,M,6,676,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",31,260,7,,232,F,4,685,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",7,260,8,,250,F,4,661,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",4,260,11,,214,F,4,658,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",5,260,21,,230,F,4,659,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",36,260,15,,166,M,6,690,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",59,270,7,,242,F,4,713,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",60,270,9,,190,M,6,714,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",52,270,9,,192,M,6,706,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",63,270,17,,164,M,6,717,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",35,270,18,,198,M,6,689,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",46,280,6,,236,F,4,700,,,5,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",16,280,8,,246,F,4,670,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",27,280,10,,262,F,4,681,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",61,280,16,,208,M,6,715,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",47,290,8,,298,F,4,701,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",56,290,8,,300,F,4,710,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",72,290,10,,316,F,4,726,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",58,290,11,,262,F,4,712,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",48,290,16,,214,M,6,702,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",71,300,5,,362,F,4,725,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",33,300,8,,276,F,4,687,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",20,300,8,,310,F,4,674,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",15,300,8,,378,F,4,669,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",38,300,15,,328,F,4,692,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",49,320,5,,326,F,4,703,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10064,6,OXBH,3,33,319,,V,0,8,0,9,9,28,4363,43G8,"50,5",3,320,6,,354,F,4,657,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",65,170,3,,66,F,4,792,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",29,200,3,,88,M,6,756,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",22,200,3,,92,M,6,749,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",34,200,4,,90,M,6,761,,,5,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",23,200,5,,84,M,6,750,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",11,200,8,,82,M,6,738,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",28,210,3,,126,F,4,755,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",43,210,4,,94,M,6,770,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",2,210,7,,98,M,6,729,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",36,210,8,,96,M,6,763,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",35,210,10,,86,M,6,762,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",1,220,5,,130,F,4,728,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",53,220,5,,154,F,4,780,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",59,220,6,,128,M,6,786,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",8,220,8,,126,M,6,735,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",57,220,11,,120,M,6,784,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",52,230,6,,118,F,4,779,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",45,230,7,,190,F,4,772,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",17,230,5,,123,M,6,744,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",20,230,8,,126,M,6,747,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",58,230,9,,122,M,6,785,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",33,240,8,,176,F,4,760,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",39,240,8,,176,F,4,766,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",3,240,6,,138,M,6,730,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",25,240,9,,150,M,6,752,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",10,240,11,,166,M,6,737,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",37,250,5,,172,F,4,764,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",18,250,5,,200,F,4,745,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",19,250,10,,140,M,6,746,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",16,250,10,,152,M,6,743,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",4,250,12,,156,M,6,731,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",56,260,11,,220,F,4,783,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",9,260,9,,150,F,6,736,,,1,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",47,260,10,,154,M,6,774,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",51,260,11,,172,M,6,778,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",55,260,16,,156,M,6,782,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",6,270,5,,238,F,4,733,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",31,270,5,,242,F,4,758,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",21,270,8,,248,F,4,748,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",27,270,8,,264,F,4,754,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",41,270,16,,220,M,6,768,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",7,280,8,,258,F,4,734,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",38,280,8,,304,F,4,765,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",49,280,13,,246,F,4,776,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",48,280,12,,234,M,6,775,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",15,280,18,,198,M,6,742,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",32,290,5,,282,F,4,759,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",46,290,6,,320,F,4,773,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",44,290,8,,246,F,4,771,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",26,290,8,,282,F,4,753,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",50,290,8,,320,F,4,777,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",5,300,6,,330,F,4,732,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",12,300,11,,324,F,4,739,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",14,300,11,,330,F,4,741,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",62,310,11,,302,F,4,789,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",30,310,12,,258,M,6,757,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",61,320,8,,384,F,4,788,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",42,320,9,,388,F,4,769,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",64,320,10,,254,F,4,791,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",63,320,10,,332,F,4,790,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",60,320,11,,360,F,4,787,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",54,320,11,,426,F,4,781,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",13,320,15,,320,F,4,740,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",66,330,20,,464,F,4,793,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",24,350,9,,556,F,4,751,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",67,360,10,,466,F,4,794,,,,,,,,,,,,,,,2,,,,,,
2015-03-01,1,No,10065,6,OXBH,3,34,319,,V,0,8,0,9,9,28,4364,43G9,"67,3",40,370,12,,566,F,4,767,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,21,140,3,,36,M,6,871,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,13,150,4,,38,F,1,863,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,16,150,4,,48,M,6,866,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,19,160,3,,46,F,1,869,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,22,160,4,,50,M,6,872,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,7,220,10,,114,M,6,857,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,12,230,8,,134,F,4,862,,,,,,,,,,,,,,,2,,,,,,
2015-03-02,1,No,10069,6,OXBH,3,44,319,,V,0,8,0,9,9,28,4464,44G9,48,3,230,9,,162,M,6,853,,,,,,,,,,,,,,,2,,,,,,
